age,monthly_charges,tenure,n_monthly_visits,monthly_products,total_charges,irrelevant_1,irrelevant_2
43,2405,35,8,11.0,124867.47,0.04,1.78
45,2338,45,3,7.0,56498.84,0.9,-1.04
23,2338,36,2,7.0,99312.58,0.21,1.31
43,1604,26,0,3.0,61872.51,0.18,-0.78
73,1666,37,2,3.0,80865.5,0.93,0.35
33,145,27,0,2.0,2694.58,0.97,0.41
52,649,56,1,2.0,31757.78,0.54,-0.88
22,557,26,4,1.0,15965.56,0.6,-1.96
33,183,43,2,1.0,7168.59,0.98,-0.51
29,1158,11,5,4.0,6536.39,0.67,-0.43
32,63,34,3,1.0,1323.69,0.62,-1.03
37,2021,31,9,7.0,54865.12,0.6,-0.32
59,2263,44,3,10.0,85623.24,0.76,-1.16
65,2925,26,7,12.0,100748.12,0.29,0.26
41,2586,13,8,13.0,42315.51,0.59,-0.09
52,2633,54,0,8.0,174826.1,0.22,-0.21
45,534,36,8,2.0,9870.98,0.55,0.25
67,1310,59,0,7.0,52208.82,0.64,-1.27
30,1393,22,5,4.0,19029.54,0.72,-0.65
32,2675,35,4,12.0,122969.4,0.13,-0.36
22,1144,41,3,4.0,46879.33,0.49,-0.44
70,2883,56,5,17.0,132721.96,0.82,0.73
38,1113,20,6,4.0,27934.99,0.71,1.14
68,2662,28,6,12.0,79419.32,0.69,0.32
45,2247,39,2,9.0,68488.4,0.03,-1.49
67,809,53,8,4.0,57366.59,0.76,-0.6
28,2957,35,7,10.0,94803.64,0.1,-0.6
34,1035,44,4,5.0,37089.4,0.88,-2.99
31,2330,34,6,10.0,62285.85,0.9,1.17
77,2525,41,8,8.0,72041.18,0.15,-1.28
79,155,31,3,1.0,4340.35,0.96,-0.24
27,594,29,4,1.0,11106.29,0.82,-0.11
55,1957,54,6,6.0,56257.88,0.84,-1.46
70,1312,58,6,3.0,68993.54,0.74,1.15
57,734,28,7,3.0,14182.41,0.88,0.94
52,2431,44,8,7.0,150576.0,0.09,1.97
74,2020,55,8,8.0,128524.87,0.9,1.63
29,1081,28,7,5.0,38146.1,0.56,-0.19
26,265,20,4,1.0,4146.68,0.79,0.59
62,920,54,6,5.0,64879.13,0.67,-1.18
32,91,37,5,1.0,4108.38,0.06,1.13
50,2905,28,0,10.0,72954.15,0.17,-1.75
26,724,22,4,4.0,10893.64,0.56,0.39
24,755,23,4,1.0,19044.22,0.36,1.05
69,742,44,6,3.0,48305.93,0.6,-0.53
29,2838,32,8,11.0,64032.19,0.61,0.97
30,1734,29,4,9.0,48031.27,0.54,-0.48
46,154,24,6,1.0,4408.43,0.02,-0.83
29,1360,41,5,3.0,33145.93,0.93,1.3
66,323,45,2,3.0,17297.47,0.98,1.15
69,2675,46,1,15.0,133990.5,0.51,0.74
21,964,38,5,4.0,28116.84,0.95,-0.47
37,2794,42,3,8.0,170724.28,0.58,0.05
64,284,50,6,1.0,15247.06,0.21,2.04
53,1715,44,7,6.0,63670.01,0.28,0.61
32,2000,7,5,4.0,15295.85,0.33,-0.18
75,1686,33,3,4.0,61434.42,0.89,1.64
52,2682,26,9,12.0,46474.0,0.37,-0.46
65,1933,43,0,6.0,57762.98,0.8,-0.61
64,2311,53,8,9.0,147938.16,0.37,0.73
54,247,48,4,1.0,6285.74,0.93,1.09
51,798,55,8,3.0,29181.81,0.02,0.53
69,112,46,5,1.0,2804.65,0.47,-0.38
51,2368,48,2,9.0,127353.4,0.23,-1.18
60,1206,42,1,5.0,74712.81,0.01,0.83
37,1579,38,7,5.0,67896.1,0.75,-2.36
48,737,54,0,2.0,39307.07,0.67,-1.03
29,2508,44,1,11.0,61999.2,0.86,-0.17
42,2032,23,2,6.0,37640.24,0.01,-0.16
37,869,38,3,3.0,26525.8,0.53,-0.88
53,2536,24,7,11.0,73306.76,0.33,0.13
59,827,48,8,1.0,48719.69,0.2,0.96
41,1783,25,3,8.0,58167.97,0.78,0.54
21,252,33,1,2.0,9893.44,0.11,-0.12
37,742,17,4,1.0,13987.8,0.03,1.47
26,350,42,2,1.0,7458.97,0.89,-1.21
40,1985,16,7,10.0,34267.76,0.49,-0.35
24,2974,23,1,12.0,73478.5,0.36,-1.15
57,2982,38,8,11.0,94367.04,0.54,-2.03
36,466,20,8,4.0,8814.14,0.88,-1.35
69,1343,54,5,1.0,78510.97,0.59,1.38
56,1579,40,3,8.0,83073.15,0.09,0.06
25,95,8,7,1.0,926.29,0.69,-0.07
59,2936,24,4,10.0,71996.47,0.99,1.1
74,2491,62,6,11.0,107876.0,0.09,0.57
72,1378,35,8,5.0,55624.9,0.86,0.23
59,678,32,0,6.0,31740.91,0.2,0.34
72,1208,32,0,5.0,31962.79,0.95,0.95
71,2986,62,3,13.0,193653.38,0.97,0.3
23,2157,20,4,9.0,43781.34,0.34,-1.69
73,2063,37,8,8.0,81863.07,0.49,0.16
74,339,34,9,2.0,12597.04,0.86,1.09
53,94,22,9,5.0,2854.5,0.53,0.2
56,2994,41,4,11.0,166413.91,0.18,0.92
57,1142,20,5,1.0,29075.88,0.56,-0.14
56,742,27,9,1.0,22009.35,0.96,0.68
35,1473,14,1,6.0,29179.01,0.68,1.74
60,767,31,6,4.0,14328.21,0.17,2.01
51,2742,48,6,9.0,169050.9,0.46,0.7
61,459,53,8,1.0,27451.09,0.12,1.63
28,98,31,0,1.0,2716.03,0.88,-0.33
70,2219,63,9,7.0,197548.48,0.6,-0.03
43,1305,50,8,5.0,56588.69,0.01,0.24
47,1947,37,4,5.0,80540.98,0.92,-2.11
79,299,50,4,1.0,7830.47,0.95,-1.75
53,1846,29,0,6.0,75883.83,0.47,0.66
44,2194,37,7,9.0,51922.14,0.3,2.64
28,11,9,4,1.0,99.19,0.63,-0.23
78,1459,39,6,6.0,77416.06,0.81,0.11
23,189,28,2,3.0,5077.6,0.68,0.35
60,1957,46,0,8.0,124798.28,0.62,1.16
63,2860,36,0,12.0,67123.45,0.0,0.19
48,826,27,4,1.0,20275.25,0.91,0.49
27,190,7,5,2.0,1783.3,0.0,-0.77
68,1768,64,4,5.0,104549.63,0.74,1.57
60,534,30,3,1.0,16816.26,0.58,0.16
54,1305,41,4,4.0,64511.43,0.95,1.31
34,2523,30,7,9.0,54247.43,0.95,1.26
29,2702,35,8,12.0,139525.65,0.76,1.36
64,1540,54,0,4.0,63605.1,0.15,0.15
77,2824,60,4,14.0,218960.02,0.88,-0.13
65,1034,57,1,5.0,53094.24,0.4,0.45
24,628,36,9,1.0,16171.74,0.47,-1.78
61,572,41,2,1.0,31814.69,0.69,-0.73
52,114,21,0,1.0,2160.07,0.33,0.37
59,2385,40,7,10.0,114142.4,0.37,-0.41
72,2344,29,9,8.0,65852.89,0.22,-0.93
52,2029,27,2,10.0,33630.71,0.36,0.75
49,894,54,1,1.0,60896.38,0.61,-0.95
57,1259,36,0,3.0,25644.39,0.84,0.92
73,1406,62,9,6.0,66093.5,0.25,-1.26
42,784,19,4,3.0,14578.61,0.25,0.15
67,654,55,1,1.0,38705.99,0.12,-0.08
46,2118,48,6,4.0,151021.7,0.86,0.35
66,2065,30,4,8.0,88804.11,0.45,-0.08
46,727,30,5,3.0,25405.06,0.25,-0.5
38,1122,16,1,5.0,20690.5,0.16,-0.36
32,847,11,3,2.0,8313.43,0.58,-1.33
64,2777,31,8,13.0,59992.12,0.96,-0.46
77,237,44,2,4.0,10511.61,0.3,-2.05
67,577,52,5,1.0,37547.15,0.91,-0.13
36,682,18,2,2.0,6296.21,0.09,0.94
55,2496,26,7,16.0,54070.57,0.92,-0.71
61,2611,50,7,5.0,90976.71,0.31,-0.72
32,197,8,9,1.0,1921.92,0.2,2.16
73,431,64,5,2.0,26273.21,0.38,0.35
36,1411,33,7,5.0,45473.65,0.99,-0.73
23,1925,29,0,7.0,77942.82,0.01,-0.39
39,317,34,7,1.0,8050.19,0.53,0.49
32,1110,32,0,7.0,20636.98,0.14,-0.02
61,2642,48,7,10.0,177508.09,0.86,-1.14
27,52,19,5,1.0,1470.45,0.63,0.43
54,799,50,2,2.0,45232.89,0.32,0.58
78,2275,34,2,7.0,41015.86,0.23,-0.64
74,1616,28,9,3.0,66417.42,0.06,-0.24
76,1983,41,1,5.0,61022.12,0.47,1.21
65,2880,59,9,9.0,221590.48,0.44,-0.76
46,1256,25,0,8.0,34955.36,0.33,-0.01
61,2702,37,3,9.0,144427.49,0.63,0.77
48,1699,39,7,4.0,63183.72,0.02,0.08
23,2944,34,4,10.0,99857.18,0.79,0.62
24,757,24,9,2.0,12793.93,0.92,1.03
60,506,51,3,1.0,32987.49,0.01,-0.49
30,2132,17,0,6.0,45504.61,0.56,-1.64
39,182,16,6,2.0,1851.46,0.08,0.32
38,1517,46,3,9.0,74054.4,0.83,-0.87
32,1095,44,5,2.0,51127.32,0.58,-0.09
48,2291,50,8,8.0,101298.92,0.36,-0.33
63,106,46,4,1.0,3045.7,0.59,-0.78
34,2805,14,8,12.0,26486.44,0.55,-1.4
60,877,42,9,1.0,50855.27,0.79,-1.21
61,2413,31,1,7.0,50324.47,0.68,0.95
79,290,56,2,2.0,18916.97,0.05,0.34
22,3,12,2,2.0,36.98,0.78,-1.06
27,215,43,9,1.0,11068.48,0.44,0.82
29,221,6,3,1.0,679.27,0.56,-0.97
61,2582,28,8,9.0,48552.51,0.05,-0.24
46,2489,41,4,11.0,124728.58,0.88,0.81
47,1908,46,8,6.0,127340.23,0.82,-0.31
59,1742,40,7,4.0,88502.7,0.19,-0.92
73,2986,66,6,9.0,225712.63,0.28,0.82
60,1834,37,5,5.0,88467.11,0.75,-0.79
59,2227,53,8,7.0,144106.51,0.76,2.47
44,592,21,4,1.0,18591.88,0.99,0.27
36,1104,26,9,1.0,41246.93,0.51,1.05
33,1162,20,4,4.0,32540.54,0.99,-1.51
38,1230,24,7,5.0,33095.9,0.27,1.74
36,1268,46,6,4.0,50617.84,0.2,1.2
70,1622,56,7,7.0,126131.23,0.74,0.83
61,2364,26,0,7.0,46782.48,0.04,0.6
62,378,44,3,3.0,14253.6,0.03,1.45
42,2031,27,2,9.0,52654.57,0.94,0.15
31,2390,44,5,11.0,113412.07,0.92,1.45
25,528,15,3,3.0,9575.12,0.56,-0.54
62,1508,60,0,4.0,70525.53,0.4,0.02
64,1096,58,1,5.0,60990.43,0.22,0.94
42,2927,36,9,9.0,131734.69,0.54,-1.32
77,2607,61,9,10.0,109887.75,0.98,1.05
76,1969,35,9,8.0,48497.39,0.49,0.77
31,747,42,1,4.0,22920.12,0.63,-1.15
69,2333,44,1,6.0,108410.11,0.29,-0.84
48,1848,47,7,5.0,97981.59,0.44,1.1
67,1964,49,8,10.0,69747.82,0.38,1.42
70,1201,52,4,4.0,35511.64,0.33,-1.04
78,2592,52,6,11.0,171127.03,0.16,-0.26
79,2777,42,0,8.0,118781.09,0.45,0.25
72,1819,47,8,8.0,72389.54,0.49,1.62
68,1707,29,3,4.0,39510.72,0.17,-0.38
54,547,27,8,2.0,16824.3,0.73,-0.59
42,2161,18,0,9.0,39958.16,0.63,-0.32
46,2260,29,8,10.0,36917.18,0.92,0.11
35,458,45,1,1.0,22724.97,0.45,-1.19
51,1374,41,7,6.0,62759.61,0.78,-0.4
63,1865,28,5,4.0,59513.89,0.65,-0.89
60,2625,51,4,9.0,104148.89,0.59,0.31
35,2376,38,8,6.0,64816.12,0.41,-0.82
37,952,28,7,3.0,17146.09,0.36,1.47
25,1291,37,1,7.0,28338.13,0.79,0.58
40,2803,43,0,13.0,112480.57,0.84,-0.11
27,1685,24,8,7.0,53019.35,0.87,-1.57
74,2049,29,6,8.0,33571.28,0.26,-1.52
24,1171,18,4,2.0,13248.93,0.54,0.91
51,2166,34,1,12.0,59017.36,0.06,0.73
67,126,42,5,1.0,3442.98,0.78,0.69
35,1674,38,8,1.0,55008.19,0.59,-0.29
51,2263,20,7,5.0,28536.66,0.84,-0.71
40,2324,30,8,10.0,39342.22,0.74,-0.84
76,1309,35,2,4.0,32858.36,0.71,-0.8
63,2624,49,6,4.0,180346.34,0.13,-0.12
65,1335,41,2,8.0,77040.4,0.81,0.85
31,820,30,1,3.0,25943.85,0.01,-0.59
38,1836,22,1,7.0,56037.7,0.5,2.14
42,1421,17,4,3.0,12489.81,0.26,1.63
53,1706,18,2,10.0,37867.87,1.0,0.16
70,2614,28,7,12.0,84054.69,0.96,0.15
29,2328,18,1,10.0,30324.58,0.39,-0.6
33,2962,7,3,11.0,22099.38,0.23,0.97
69,224,35,2,1.0,9968.73,0.64,-0.31
65,2307,31,6,6.0,47551.28,0.03,-0.79
50,2574,30,8,9.0,98629.19,1.0,0.66
28,1309,10,7,4.0,14846.34,0.23,-0.36
25,2251,29,4,11.0,68289.4,0.91,-2.28
43,1332,32,5,3.0,32249.4,0.73,1.69
58,2357,57,9,8.0,77488.04,0.26,1.41
76,54,68,8,1.0,4523.21,0.34,-0.14
38,2211,17,2,9.0,21019.66,0.12,0.98
49,102,19,4,2.0,1698.96,0.67,-1.07
57,1084,39,7,4.0,30242.92,0.36,0.22
26,1233,22,3,1.0,35982.0,0.67,-0.09
72,2748,50,4,8.0,204165.51,0.6,-0.35
41,2627,32,4,8.0,104906.66,0.02,-1.07
60,851,33,2,6.0,40658.43,0.69,-0.11
73,344,47,8,1.0,18700.54,0.44,1.97
28,1882,21,5,7.0,30742.58,0.89,1.03
24,536,41,3,1.0,22447.97,0.85,0.06
30,2858,14,1,11.0,53748.85,0.17,1.96
24,2645,14,2,8.0,49764.01,0.64,0.8
51,495,17,0,1.0,8163.3,0.36,-0.68
52,2933,46,4,13.0,160685.89,0.92,-0.25
50,1482,43,0,5.0,40138.42,0.69,-0.21
28,151,27,0,1.0,6047.28,0.63,-0.63
65,466,26,5,2.0,7280.45,0.49,2.22
45,155,29,8,1.0,5908.24,0.89,-1.39
32,671,43,7,1.0,32912.3,0.22,-1.2
35,1857,26,1,6.0,66921.06,0.41,0.31
74,1886,52,8,8.0,131140.53,0.62,1.71
37,2712,44,7,13.0,153068.3,0.96,0.21
22,433,32,3,3.0,16308.18,0.39,-1.34
71,1830,65,8,8.0,173994.12,0.1,-0.76
62,824,34,3,1.0,20999.43,0.88,1.12
41,1420,43,0,2.0,40808.45,0.82,0.63
68,1107,26,2,5.0,16018.51,0.79,-0.36
36,1551,30,3,4.0,38860.06,0.06,0.35
61,414,35,9,4.0,17941.21,0.42,-0.25
33,955,38,2,3.0,25814.31,0.42,-0.27
72,413,42,8,1.0,17390.89,0.83,0.31
47,2612,17,7,11.0,32472.84,0.91,-1.34
60,353,43,2,3.0,22678.06,0.81,0.51
60,2615,44,7,10.0,62144.05,0.13,0.27
55,2490,51,7,9.0,83085.77,0.07,-1.34
51,318,44,7,1.0,7365.06,0.04,1.2
48,1284,49,8,5.0,63702.42,0.13,0.71
79,489,49,4,2.0,19483.73,0.07,-0.55
51,2898,17,6,13.0,41501.08,0.86,1.06
75,2720,58,2,9.0,89758.86,0.23,1.19
65,2038,25,6,11.0,38690.54,0.35,0.99
58,1606,21,4,6.0,39768.82,0.66,0.07
59,2836,48,0,10.0,175544.6,0.75,-0.29
56,2392,20,0,9.0,25884.78,0.11,-0.86
47,2539,45,6,11.0,103803.96,0.44,-1.22
54,1325,49,8,8.0,69937.56,0.48,-0.33
25,1727,18,2,6.0,32535.54,0.77,0.83
64,2728,26,1,11.0,57086.82,0.3,0.09
23,1578,14,0,6.0,24977.97,0.98,-0.17
56,448,50,1,1.0,21283.17,0.43,0.02
35,2004,42,3,4.0,102830.27,0.08,-1.43
30,2805,25,1,9.0,102329.91,0.98,-0.45
53,768,30,3,1.0,25128.78,0.72,-1.53
57,2579,41,0,11.0,75960.51,0.4,-1.73
49,1853,21,7,9.0,50377.62,0.64,-1.45
42,2678,26,6,13.0,69860.02,0.11,0.27
70,1131,46,6,5.0,47317.27,0.14,-0.16
66,1463,61,4,8.0,127335.37,0.47,0.08
77,2501,59,2,10.0,101134.57,0.39,0.05
44,2931,18,0,12.0,35239.71,0.58,-1.2
41,662,36,3,4.0,13766.55,0.58,-0.93
66,655,51,4,1.0,25786.88,0.61,-0.06
36,2284,37,0,10.0,81617.25,0.35,-1.84
65,2871,37,9,15.0,81317.57,0.11,-2.28
65,1057,55,2,6.0,76100.68,0.58,-1.08
32,831,46,3,1.0,33713.58,0.48,0.13
38,1694,19,6,8.0,37634.74,0.44,0.37
49,2792,38,0,6.0,104942.13,0.01,1.37
65,2761,56,0,9.0,183911.36,0.44,0.56
28,1795,42,0,8.0,92710.35,0.23,1.84
69,327,25,6,1.0,7095.11,0.26,-2.18
78,50,62,0,1.0,4586.31,0.74,0.03
40,1507,37,1,5.0,39705.61,0.12,0.29
67,866,32,1,2.0,38779.01,0.68,-0.46
27,1094,11,7,6.0,7515.84,0.07,-0.73
56,219,37,2,1.0,5729.44,0.97,-2.59
36,1167,37,0,4.0,25473.31,0.85,0.03
47,2158,39,5,12.0,72379.77,0.95,-2.18
71,1557,62,4,5.0,110746.85,0.02,0.97
66,289,63,1,1.0,25499.63,0.27,-1.95
22,159,22,2,1.0,3785.8,0.03,0.83
50,1618,24,7,3.0,29362.69,0.25,1.25
59,2895,35,8,9.0,65349.95,0.9,0.72
66,1203,30,9,8.0,52461.0,0.19,-0.06
72,1975,59,5,8.0,119949.43,0.84,0.01
31,1393,29,0,4.0,54545.72,0.69,-0.01
52,1880,41,5,7.0,57452.01,0.44,2.06
27,1667,30,9,6.0,72696.38,0.31,-1.96
45,1629,16,9,4.0,29757.82,0.64,0.16
45,1781,51,8,7.0,63904.58,0.64,-0.47
64,2509,51,8,9.0,121116.33,0.82,0.74
73,2959,59,3,13.0,210296.74,0.09,1.39
27,87,9,1,2.0,718.73,0.26,-1.9
47,1231,43,4,3.0,43473.02,0.05,-0.64
42,2634,37,7,11.0,131837.41,0.19,0.35
20,1223,13,4,5.0,12332.14,0.68,-2.6
77,2188,61,4,8.0,88677.45,0.66,1.62
58,2231,35,1,9.0,84903.33,0.35,-0.66
27,2758,21,1,9.0,63538.82,0.62,0.02
64,597,33,0,4.0,22425.73,0.59,-0.26
49,1391,19,9,8.0,22099.16,0.17,0.43
50,2318,46,2,7.0,125765.88,0.59,-0.08
72,237,55,4,1.0,16772.29,0.78,-0.4
51,1387,44,9,6.0,67997.3,0.88,1.23
57,626,50,0,2.0,45953.99,0.67,-1.27
50,1219,47,7,1.0,57541.24,0.36,-0.47
70,2191,35,6,10.0,94422.96,0.91,-0.16
33,2929,41,8,11.0,138957.06,0.02,1.24
29,807,36,8,1.0,22743.93,0.88,-0.01
23,455,38,4,2.0,16239.14,0.03,0.64
36,1454,45,7,8.0,97205.37,0.38,-0.49
67,630,40,9,3.0,20486.31,0.69,-1.29
76,996,55,8,4.0,46502.66,0.05,-1.79
38,1482,39,2,8.0,42553.53,0.09,-1.39
27,273,18,6,2.0,2902.31,0.19,0.71
49,1087,39,5,6.0,27654.59,0.54,-0.81
48,2500,27,5,11.0,96817.12,0.32,-0.27
28,881,40,3,2.0,19079.35,0.59,-1.72
64,2640,32,7,10.0,49083.16,0.61,-1.11
38,535,33,2,1.0,16166.06,0.87,-0.99
65,550,34,2,1.0,11293.3,0.04,0.32
25,1296,36,4,4.0,37734.99,0.26,0.22
55,1207,47,8,3.0,75431.32,0.09,-0.49
27,1991,24,2,8.0,29966.95,0.47,1.34
38,2310,19,1,11.0,35584.91,0.29,-0.14
49,53,50,7,1.0,3704.67,0.59,-0.16
70,2866,44,8,13.0,185450.53,0.91,0.41
77,1516,64,4,9.0,125124.18,0.64,0.68
37,1946,36,2,4.0,54037.92,0.74,-0.39
65,929,62,4,3.0,36573.01,0.61,0.9
66,1752,47,7,4.0,109056.28,0.04,0.29
61,458,59,8,1.0,18467.23,0.6,0.47
69,1385,50,9,4.0,58148.21,0.87,1.04
61,2838,26,3,9.0,57767.58,0.58,0.55
64,249,59,1,1.0,13790.56,0.06,1.18
48,1822,37,6,9.0,76968.86,0.68,-0.34
47,1394,21,9,2.0,42687.53,0.4,0.12
75,823,43,0,3.0,33741.78,0.84,-0.15
54,2982,27,3,9.0,117124.87,0.9,-2.1
25,2395,5,5,13.0,12801.48,0.68,1.93
33,1680,13,1,7.0,26204.98,0.04,1.22
34,1479,11,5,8.0,16757.49,0.26,-0.14
21,2884,11,5,13.0,22137.15,0.49,1.5
72,2156,39,0,9.0,43347.47,0.38,-1.49
61,2422,52,9,10.0,133277.94,0.71,-0.52
58,936,33,7,4.0,19224.67,0.15,-0.63
38,351,31,9,1.0,11463.2,0.13,0.17
38,915,42,9,3.0,45139.54,0.05,-0.88
70,25,29,4,1.0,773.31,0.73,0.34
52,1059,33,2,8.0,33974.28,0.83,-0.81
51,2411,20,7,9.0,53662.38,0.55,-0.06
25,830,35,9,1.0,18154.78,0.95,0.46
71,825,55,0,1.0,40373.56,0.18,-0.49
77,2535,45,3,9.0,162943.48,0.34,-0.83
52,1122,54,5,5.0,40403.98,0.13,-0.66
30,477,13,8,2.0,3584.31,0.38,-0.33
54,377,49,6,1.0,19405.1,0.31,-1.34
43,2433,39,0,6.0,127748.26,0.78,2.08
33,9,31,0,1.0,282.07,0.14,0.1
33,1138,14,9,6.0,22146.73,0.34,-0.48
42,526,46,2,5.0,30844.62,0.79,-0.1
76,1474,60,3,8.0,114943.94,0.75,1.75
68,2175,44,5,8.0,86420.32,0.12,1.57
66,2732,30,1,12.0,75413.85,0.25,-0.0
52,2656,40,2,9.0,120154.91,0.19,0.75
48,1898,44,8,5.0,67397.26,0.59,0.23
29,2998,13,0,11.0,39090.34,0.34,-0.0
74,2147,35,2,7.0,79945.01,0.89,-0.44
64,1587,55,0,7.0,83922.4,0.22,1.21
25,2963,30,0,11.0,67659.72,0.54,0.33
31,1928,9,7,9.0,16400.58,0.56,0.54
45,1875,34,3,4.0,93377.62,0.34,0.6
28,1838,12,4,5.0,31346.58,0.52,1.02
34,1851,16,7,5.0,40377.23,0.51,0.09
22,2458,37,0,8.0,88820.54,0.85,0.91
48,1666,37,9,6.0,92360.87,0.86,1.53
60,1227,38,1,5.0,60730.92,0.21,-1.63
44,405,40,6,1.0,8399.17,0.82,-1.7
23,2949,2,3,11.0,8338.99,0.13,0.15
64,2906,60,2,9.0,231944.54,0.27,-0.09
40,2858,31,3,12.0,73758.25,0.68,0.37
38,2459,41,9,9.0,130081.85,0.79,-0.3
41,2359,40,4,8.0,139166.97,0.36,-0.23
23,2459,23,5,6.0,76588.07,0.5,-1.37
69,819,59,7,2.0,56547.53,0.39,-1.73
59,2953,49,0,11.0,104134.69,0.21,-1.68
48,2324,50,3,10.0,73183.6,0.91,0.64
68,2542,52,7,11.0,193607.98,0.13,-0.76
70,2051,59,0,7.0,166289.19,0.71,-0.28
22,1736,16,8,9.0,35264.51,0.53,0.57
68,971,51,8,5.0,61615.38,0.16,0.32
53,860,18,9,4.0,11766.64,0.23,1.01
41,1747,24,7,7.0,25988.88,1.0,0.07
33,2887,42,9,10.0,100545.64,0.3,0.41
75,99,37,3,1.0,2123.09,0.92,0.87
73,192,47,0,1.0,11984.56,0.66,-0.97
35,1326,31,3,2.0,48005.57,0.12,-0.81
64,139,55,7,1.0,4164.13,0.93,-1.84
67,2356,58,3,6.0,93597.9,0.02,0.36
27,2894,16,5,12.0,69363.47,0.21,1.75
58,637,30,6,1.0,22482.31,0.49,1.37
63,84,38,1,1.0,3075.53,0.65,-0.75
75,1810,56,5,10.0,114424.68,0.45,-1.88
57,573,28,4,3.0,22333.49,0.61,1.12
38,1396,28,7,5.0,56171.37,0.94,0.31
28,2473,41,0,6.0,145588.74,0.17,0.69
64,2861,52,3,12.0,207252.64,0.58,-0.67
48,1761,53,9,8.0,78012.5,0.42,2.08
73,2621,48,6,11.0,105803.44,0.0,-0.31
62,1521,23,9,3.0,52399.35,0.23,0.62
47,1835,34,8,6.0,43972.77,0.06,-0.75
25,1095,22,9,7.0,16326.56,0.59,-0.45
79,88,62,7,1.0,2738.86,0.39,2.05
49,2089,24,3,5.0,61009.74,0.61,0.11
67,1474,47,7,7.0,47860.37,0.46,-1.59
36,639,9,3,4.0,2963.29,0.79,0.3
42,494,31,1,1.0,11199.23,0.92,-0.99
22,2002,29,3,6.0,64510.35,0.18,-0.15
53,2701,48,6,12.0,183869.43,0.33,0.79
62,2866,46,5,12.0,180806.78,0.49,0.82
43,2630,13,6,11.0,27092.7,0.64,0.49
50,1385,50,2,4.0,91663.03,0.36,-0.69
53,722,38,8,1.0,16314.03,0.75,0.77
37,89,35,2,1.0,3920.04,0.68,0.05
68,1696,48,5,8.0,114863.32,0.84,-0.5
59,1341,32,8,5.0,61220.33,0.88,0.89
53,2506,56,5,10.0,202129.36,0.18,-0.93
59,2250,50,3,6.0,86851.98,0.13,0.09
53,2347,31,6,11.0,57264.38,0.72,-0.99
70,2738,56,9,10.0,190123.75,0.49,0.15
64,1396,46,6,6.0,88639.63,0.34,0.59
45,101,15,5,1.0,1171.72,0.23,0.49
52,593,39,7,2.0,23212.44,0.1,-0.97
40,1262,35,3,7.0,43483.53,0.01,0.8
64,1408,50,6,6.0,37970.72,0.27,-1.84
28,982,21,1,1.0,18338.15,0.27,-1.42
32,1869,29,0,9.0,60878.65,0.45,0.15
75,1335,36,6,3.0,53452.72,0.18,-0.83
24,2205,31,6,11.0,44996.21,0.03,-0.7
31,1174,7,6,4.0,10027.14,0.46,-0.07
35,2429,41,2,6.0,119398.39,0.29,1.24
24,17,3,8,1.0,53.15,0.63,-0.69
33,2798,36,3,13.0,108646.47,0.87,0.28
71,2577,65,8,12.0,246329.24,0.21,-0.12
69,857,34,8,5.0,39179.61,0.75,-0.14
45,2835,47,1,9.0,75883.75,0.38,1.29
59,2078,34,0,11.0,102939.59,0.75,-1.78
63,1137,38,8,5.0,50979.5,0.9,-1.17
24,124,33,6,1.0,3455.34,0.3,-0.12
32,1653,13,8,2.0,20163.32,0.93,0.59
24,1615,38,0,6.0,48535.21,0.48,2.45
41,2562,14,0,7.0,38516.48,0.78,1.2
53,2963,43,9,10.0,185574.01,0.66,-1.48
76,176,36,9,3.0,6940.31,0.41,-0.26
22,2133,2,0,9.0,6305.39,0.28,0.13
57,1543,58,0,1.0,115007.78,0.76,-0.4
32,95,22,1,1.0,3097.51,0.54,-0.91
74,2872,42,0,9.0,81621.35,0.52,0.97
61,419,54,7,1.0,24340.53,0.74,0.58
29,1560,23,7,6.0,48857.68,0.52,-0.29
74,137,38,1,1.0,6138.4,0.23,-1.33
55,2240,34,3,8.0,60952.79,0.35,-0.7
62,2996,33,3,7.0,74599.88,0.37,0.31
67,2532,40,3,5.0,150205.57,0.49,0.29
24,1086,22,0,7.0,16676.78,0.42,2.27
73,255,64,2,1.0,20536.73,0.08,-0.48
29,1240,26,3,5.0,31832.0,0.13,-0.91
42,1136,37,4,6.0,44410.9,0.17,0.36
60,2140,35,2,11.0,96379.04,0.77,-0.71
22,2503,15,5,7.0,30070.22,0.34,-0.57
31,2131,11,6,5.0,15789.33,0.46,1.35
69,2001,40,0,9.0,111042.19,0.31,0.95
40,331,30,6,2.0,8864.36,0.39,-0.17
30,963,14,4,3.0,14694.03,0.3,0.44
73,2555,57,8,10.0,202824.93,0.9,0.02
27,2765,39,9,7.0,115526.79,0.11,-0.15
50,2217,18,6,12.0,28246.99,0.57,-0.16
68,2375,25,4,5.0,50171.91,0.09,0.77
28,99,5,7,4.0,439.9,0.07,0.31
52,125,34,5,1.0,4880.97,0.47,-0.52
20,2959,20,0,12.0,35649.17,0.68,2.24
58,1959,49,7,10.0,77769.92,0.13,1.09
61,2553,27,0,9.0,63373.23,0.37,-0.24
26,1556,17,4,7.0,20001.93,0.71,0.01
75,1236,55,7,8.0,93103.39,0.26,-0.22
43,1149,46,4,4.0,62081.6,0.12,-0.34
44,2142,37,2,4.0,93957.14,0.26,-0.81
